dataset,model,seed,method,attack,scope,rank,metric,value,artifact
bciciv2a,tcnet,46,rpcf_at,cw,full_test,raw,robust,0.009578544061302681,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_tcnet_seed46_rpcf_at_cw.pth
thubenchmark,eegnet,42,madry,autoattack,subset_n512,raw,clean,0.9453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,42,madry,autoattack,subset_n512,raw,robust,0.76953125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,42,madry,autoattack,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,42,madry,autoattack,subset_n512,25,robust,0.8515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,42,madry,autoattack,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,42,madry,autoattack,subset_n512,30,robust,0.833984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,42,madry,fgsm,subset_n512,raw,clean,0.9453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,42,madry,fgsm,subset_n512,raw,robust,0.78125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,42,madry,fgsm,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,42,madry,fgsm,subset_n512,25,robust,0.806640625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,42,madry,fgsm,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,42,madry,fgsm,subset_n512,30,robust,0.83203125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,42,madry,pgd,subset_n512,raw,clean,0.9453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_pgd_rank25-30.pth
thubenchmark,eegnet,42,madry,pgd,subset_n512,raw,robust,0.7734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_pgd_rank25-30.pth
thubenchmark,eegnet,42,madry,pgd,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_pgd_rank25-30.pth
thubenchmark,eegnet,42,madry,pgd,subset_n512,25,robust,0.8046875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_pgd_rank25-30.pth
thubenchmark,eegnet,42,madry,pgd,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_pgd_rank25-30.pth
thubenchmark,eegnet,42,madry,pgd,subset_n512,30,robust,0.8203125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_pgd_rank25-30.pth
thubenchmark,eegnet,42,madry,cw,subset_n512,raw,clean,0.9453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_cw_rank25-30.pth
thubenchmark,eegnet,42,madry,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_cw_rank25-30.pth
thubenchmark,eegnet,42,madry,cw,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_cw_rank25-30.pth
thubenchmark,eegnet,42,madry,cw,subset_n512,25,robust,0.279296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_cw_rank25-30.pth
thubenchmark,eegnet,42,madry,cw,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_cw_rank25-30.pth
thubenchmark,eegnet,42,madry,cw,subset_n512,30,robust,0.208984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_madry_cw_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,autoattack,subset_n512,raw,clean,0.947265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,autoattack,subset_n512,raw,robust,0.77734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,autoattack,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,autoattack,subset_n512,25,robust,0.84375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,autoattack,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,autoattack,subset_n512,30,robust,0.833984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,fgsm,subset_n512,raw,clean,0.947265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,fgsm,subset_n512,raw,robust,0.7890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,fgsm,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,fgsm,subset_n512,25,robust,0.826171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,fgsm,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,fgsm,subset_n512,30,robust,0.833984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,pgd,subset_n512,raw,clean,0.947265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,pgd,subset_n512,raw,robust,0.783203125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,pgd,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,pgd,subset_n512,25,robust,0.83203125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,pgd,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,pgd,subset_n512,30,robust,0.81640625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,cw,subset_n512,raw,clean,0.947265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,cw,subset_n512,25,clean,0.91015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,cw,subset_n512,25,robust,0.2734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,cw,subset_n512,30,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,42,rpcf_at,cw,subset_n512,30,robust,0.203125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed42_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,43,madry,autoattack,subset_n512,raw,clean,0.923828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,43,madry,autoattack,subset_n512,raw,robust,0.791015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,43,madry,autoattack,subset_n512,25,clean,0.896484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,43,madry,autoattack,subset_n512,25,robust,0.818359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,43,madry,autoattack,subset_n512,30,clean,0.8984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,43,madry,autoattack,subset_n512,30,robust,0.8125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,43,madry,fgsm,subset_n512,raw,clean,0.923828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,43,madry,fgsm,subset_n512,raw,robust,0.80859375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,43,madry,fgsm,subset_n512,25,clean,0.896484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,43,madry,fgsm,subset_n512,25,robust,0.8046875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,43,madry,fgsm,subset_n512,30,clean,0.8984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,43,madry,fgsm,subset_n512,30,robust,0.818359375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,43,madry,pgd,subset_n512,raw,clean,0.923828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_pgd_rank25-30.pth
thubenchmark,eegnet,43,madry,pgd,subset_n512,raw,robust,0.802734375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_pgd_rank25-30.pth
thubenchmark,eegnet,43,madry,pgd,subset_n512,25,clean,0.896484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_pgd_rank25-30.pth
thubenchmark,eegnet,43,madry,pgd,subset_n512,25,robust,0.794921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_pgd_rank25-30.pth
thubenchmark,eegnet,43,madry,pgd,subset_n512,30,clean,0.8984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_pgd_rank25-30.pth
thubenchmark,eegnet,43,madry,pgd,subset_n512,30,robust,0.810546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_pgd_rank25-30.pth
thubenchmark,eegnet,43,madry,cw,subset_n512,raw,clean,0.923828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_cw_rank25-30.pth
thubenchmark,eegnet,43,madry,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_cw_rank25-30.pth
thubenchmark,eegnet,43,madry,cw,subset_n512,25,clean,0.896484375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_cw_rank25-30.pth
thubenchmark,eegnet,43,madry,cw,subset_n512,25,robust,0.251953125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_cw_rank25-30.pth
thubenchmark,eegnet,43,madry,cw,subset_n512,30,clean,0.8984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_cw_rank25-30.pth
thubenchmark,eegnet,43,madry,cw,subset_n512,30,robust,0.189453125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_madry_cw_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,autoattack,subset_n512,raw,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,autoattack,subset_n512,raw,robust,0.798828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,autoattack,subset_n512,25,clean,0.892578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,autoattack,subset_n512,25,robust,0.83984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,autoattack,subset_n512,30,clean,0.8984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,autoattack,subset_n512,30,robust,0.837890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,fgsm,subset_n512,raw,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,fgsm,subset_n512,raw,robust,0.810546875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,fgsm,subset_n512,25,clean,0.892578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,fgsm,subset_n512,25,robust,0.830078125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,fgsm,subset_n512,30,clean,0.8984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,fgsm,subset_n512,30,robust,0.826171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_fgsm_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,pgd,subset_n512,raw,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,pgd,subset_n512,raw,robust,0.806640625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,pgd,subset_n512,25,clean,0.892578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,pgd,subset_n512,25,robust,0.822265625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,pgd,subset_n512,30,clean,0.8984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,pgd,subset_n512,30,robust,0.826171875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_pgd_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,cw,subset_n512,raw,clean,0.921875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,cw,subset_n512,25,clean,0.892578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,cw,subset_n512,25,robust,0.275390625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,cw,subset_n512,30,clean,0.8984375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,43,rpcf_at,cw,subset_n512,30,robust,0.205078125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed43_rpcf_at_cw_rank25-30.pth
thubenchmark,eegnet,44,madry,autoattack,subset_n512,raw,clean,0.923828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,44,madry,autoattack,subset_n512,raw,robust,0.755859375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,44,madry,autoattack,subset_n512,25,clean,0.90625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,44,madry,autoattack,subset_n512,25,robust,0.8203125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,44,madry,autoattack,subset_n512,30,clean,0.912109375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,44,madry,autoattack,subset_n512,30,robust,0.796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_autoattack_rank25-30.pth
thubenchmark,eegnet,44,madry,fgsm,subset_n512,raw,clean,0.923828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,44,madry,fgsm,subset_n512,raw,robust,0.78515625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,44,madry,fgsm,subset_n512,25,clean,0.90625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,44,madry,fgsm,subset_n512,25,robust,0.798828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,44,madry,fgsm,subset_n512,30,clean,0.912109375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,44,madry,fgsm,subset_n512,30,robust,0.783203125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_fgsm_rank25-30.pth
thubenchmark,eegnet,44,madry,pgd,subset_n512,raw,clean,0.923828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,eegnet,44,madry,pgd,subset_n512,raw,robust,0.76953125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,eegnet,44,madry,pgd,subset_n512,25,clean,0.90625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,eegnet,44,madry,pgd,subset_n512,25,robust,0.791015625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,eegnet,44,madry,pgd,subset_n512,30,clean,0.912109375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,eegnet,44,madry,pgd,subset_n512,30,robust,0.7890625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_pgd_rank25-30.pth
thubenchmark,eegnet,44,madry,cw,subset_n512,raw,clean,0.923828125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_cw_rank25-30.pth
thubenchmark,eegnet,44,madry,cw,subset_n512,raw,robust,0.0,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_cw_rank25-30.pth
thubenchmark,eegnet,44,madry,cw,subset_n512,25,clean,0.90625,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_cw_rank25-30.pth
thubenchmark,eegnet,44,madry,cw,subset_n512,25,robust,0.240234375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_cw_rank25-30.pth
thubenchmark,eegnet,44,madry,cw,subset_n512,30,clean,0.912109375,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_cw_rank25-30.pth
thubenchmark,eegnet,44,madry,cw,subset_n512,30,robust,0.1796875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_madry_cw_rank25-30.pth
thubenchmark,eegnet,44,rpcf_at,autoattack,subset_n512,raw,clean,0.9296875,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_rpcf_at_autoattack_rank25-30.pth
thubenchmark,eegnet,44,rpcf_at,autoattack,subset_n512,raw,robust,0.7578125,purified_data/exp031/exp031_full_20260729_174215/eval/thubenchmark_eegnet_seed44_rpcf_at_autoattack_rank25-30.pth
