dataset,model,method,attack,scope,rank,metric,seed,comparison,delta_pp
thubenchmark,deepconvnet,madry,cw,subset_n512,25,robust,45,tnp_minus_same_subset_raw,23.2421875
thubenchmark,deepconvnet,madry,cw,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.734375
thubenchmark,deepconvnet,madry,cw,subset_n512,30,robust,45,tnp_minus_same_subset_raw,10.546875
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,raw,clean,45,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,raw,robust,45,rpcf_minus_madry,1.5625
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,45,rpcf_minus_madry,1.3671875
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.34375
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,45,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,45,tnp_minus_same_subset_raw,4.296875
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,45,rpcf_minus_madry,1.7578125
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.171875
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,45,rpcf_minus_madry,0.390625
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,45,tnp_minus_same_subset_raw,4.6875
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,raw,clean,45,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,raw,robust,45,rpcf_minus_madry,1.5625
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,45,rpcf_minus_madry,1.3671875
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.34375
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,45,rpcf_minus_madry,1.3671875
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,45,tnp_minus_same_subset_raw,0.5859375
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,45,rpcf_minus_madry,1.7578125
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.171875
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,45,rpcf_minus_madry,1.171875
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,45,tnp_minus_same_subset_raw,0.1953125
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,raw,clean,45,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,raw,robust,45,rpcf_minus_madry,1.3671875
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,45,rpcf_minus_madry,1.3671875
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.34375
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,45,rpcf_minus_madry,-0.78125
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,45,tnp_minus_same_subset_raw,1.5625
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,45,rpcf_minus_madry,1.7578125
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.171875
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,45,rpcf_minus_madry,0.390625
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,45,tnp_minus_same_subset_raw,1.5625
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,raw,clean,45,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,raw,robust,45,rpcf_minus_madry,0.0
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,25,clean,45,rpcf_minus_madry,1.3671875
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.34375
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,25,robust,45,rpcf_minus_madry,-15.4296875
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,25,robust,45,tnp_minus_same_subset_raw,7.8125
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,30,clean,45,rpcf_minus_madry,1.7578125
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-1.171875
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,30,robust,45,rpcf_minus_madry,-6.25
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,30,robust,45,tnp_minus_same_subset_raw,4.296875
thubenchmark,deepconvnet,madry,autoattack,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-2.5390625
thubenchmark,deepconvnet,madry,autoattack,subset_n512,25,robust,46,tnp_minus_same_subset_raw,5.6640625
thubenchmark,deepconvnet,madry,autoattack,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-0.9765625
thubenchmark,deepconvnet,madry,autoattack,subset_n512,30,robust,46,tnp_minus_same_subset_raw,5.078125
thubenchmark,deepconvnet,madry,fgsm,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-2.5390625
thubenchmark,deepconvnet,madry,fgsm,subset_n512,25,robust,46,tnp_minus_same_subset_raw,0.1953125
thubenchmark,deepconvnet,madry,fgsm,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-0.9765625
thubenchmark,deepconvnet,madry,fgsm,subset_n512,30,robust,46,tnp_minus_same_subset_raw,0.5859375
thubenchmark,deepconvnet,madry,pgd,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-2.5390625
thubenchmark,deepconvnet,madry,pgd,subset_n512,25,robust,46,tnp_minus_same_subset_raw,2.734375
thubenchmark,deepconvnet,madry,pgd,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-0.9765625
thubenchmark,deepconvnet,madry,pgd,subset_n512,30,robust,46,tnp_minus_same_subset_raw,1.5625
thubenchmark,deepconvnet,madry,cw,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-2.5390625
thubenchmark,deepconvnet,madry,cw,subset_n512,25,robust,46,tnp_minus_same_subset_raw,9.765625
thubenchmark,deepconvnet,madry,cw,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-0.9765625
thubenchmark,deepconvnet,madry,cw,subset_n512,30,robust,46,tnp_minus_same_subset_raw,3.3203125
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,raw,clean,46,rpcf_minus_madry,0.5859375
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,raw,robust,46,rpcf_minus_madry,0.78125
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,46,rpcf_minus_madry,0.78125
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-2.34375
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,46,rpcf_minus_madry,-0.9765625
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,46,tnp_minus_same_subset_raw,3.90625
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,46,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-1.3671875
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,46,rpcf_minus_madry,-0.78125
thubenchmark,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,46,tnp_minus_same_subset_raw,3.515625
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,raw,clean,46,rpcf_minus_madry,0.5859375
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,raw,robust,46,rpcf_minus_madry,1.3671875
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,46,rpcf_minus_madry,0.78125
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-2.34375
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,46,rpcf_minus_madry,-0.1953125
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,46,tnp_minus_same_subset_raw,-1.3671875
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,46,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-1.3671875
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,46,rpcf_minus_madry,-0.1953125
thubenchmark,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,46,tnp_minus_same_subset_raw,-0.9765625
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,raw,clean,46,rpcf_minus_madry,0.5859375
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,raw,robust,46,rpcf_minus_madry,0.5859375
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,46,rpcf_minus_madry,0.78125
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-2.34375
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,46,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,46,tnp_minus_same_subset_raw,2.34375
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,46,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-1.3671875
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,46,rpcf_minus_madry,0.390625
thubenchmark,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,46,tnp_minus_same_subset_raw,1.3671875
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,raw,clean,46,rpcf_minus_madry,0.5859375
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,raw,robust,46,rpcf_minus_madry,0.0
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,25,clean,46,rpcf_minus_madry,0.78125
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-2.34375
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,25,robust,46,rpcf_minus_madry,-6.25
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,25,robust,46,tnp_minus_same_subset_raw,3.515625
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,30,clean,46,rpcf_minus_madry,0.1953125
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-1.3671875
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,30,robust,46,rpcf_minus_madry,-1.5625
thubenchmark,deepconvnet,rpcf_at,cw,subset_n512,30,robust,46,tnp_minus_same_subset_raw,1.7578125
thubenchmark,tsception,madry,autoattack,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-5.6640625
thubenchmark,tsception,madry,autoattack,subset_n512,25,robust,42,tnp_minus_same_subset_raw,12.890625
thubenchmark,tsception,madry,autoattack,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,madry,autoattack,subset_n512,30,robust,42,tnp_minus_same_subset_raw,12.5
thubenchmark,tsception,madry,fgsm,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-5.6640625
thubenchmark,tsception,madry,fgsm,subset_n512,25,robust,42,tnp_minus_same_subset_raw,5.46875
thubenchmark,tsception,madry,fgsm,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,madry,fgsm,subset_n512,30,robust,42,tnp_minus_same_subset_raw,5.46875
thubenchmark,tsception,madry,pgd,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-5.6640625
thubenchmark,tsception,madry,pgd,subset_n512,25,robust,42,tnp_minus_same_subset_raw,9.1796875
thubenchmark,tsception,madry,pgd,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,madry,pgd,subset_n512,30,robust,42,tnp_minus_same_subset_raw,7.03125
thubenchmark,tsception,madry,cw,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-5.6640625
thubenchmark,tsception,madry,cw,subset_n512,25,robust,42,tnp_minus_same_subset_raw,15.625
thubenchmark,tsception,madry,cw,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,madry,cw,subset_n512,30,robust,42,tnp_minus_same_subset_raw,10.7421875
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,raw,clean,42,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,raw,robust,42,rpcf_minus_madry,-4.1015625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,clean,42,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-5.078125
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,robust,42,rpcf_minus_madry,-1.171875
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,robust,42,tnp_minus_same_subset_raw,15.8203125
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,clean,42,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,robust,42,rpcf_minus_madry,-4.296875
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,robust,42,tnp_minus_same_subset_raw,12.3046875
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,raw,clean,42,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,raw,robust,42,rpcf_minus_madry,-2.9296875
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,clean,42,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-5.078125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,robust,42,rpcf_minus_madry,-0.9765625
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,robust,42,tnp_minus_same_subset_raw,7.421875
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,clean,42,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,robust,42,rpcf_minus_madry,-2.34375
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,robust,42,tnp_minus_same_subset_raw,6.0546875
thubenchmark,tsception,rpcf_at,pgd,subset_n512,raw,clean,42,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,raw,robust,42,rpcf_minus_madry,-5.46875
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,clean,42,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-5.078125
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,robust,42,rpcf_minus_madry,-4.4921875
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,robust,42,tnp_minus_same_subset_raw,10.15625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,clean,42,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,robust,42,rpcf_minus_madry,-2.5390625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,robust,42,tnp_minus_same_subset_raw,9.9609375
thubenchmark,tsception,rpcf_at,cw,subset_n512,raw,clean,42,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,cw,subset_n512,raw,robust,42,rpcf_minus_madry,0.0
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,clean,42,rpcf_minus_madry,0.1953125
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-5.078125
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,robust,42,rpcf_minus_madry,3.3203125
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,robust,42,tnp_minus_same_subset_raw,18.9453125
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,clean,42,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,robust,42,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,robust,42,tnp_minus_same_subset_raw,11.1328125
thubenchmark,tsception,madry,autoattack,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,tsception,madry,autoattack,subset_n512,25,robust,43,tnp_minus_same_subset_raw,11.5234375
thubenchmark,tsception,madry,autoattack,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-5.078125
thubenchmark,tsception,madry,autoattack,subset_n512,30,robust,43,tnp_minus_same_subset_raw,9.9609375
thubenchmark,tsception,madry,fgsm,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,tsception,madry,fgsm,subset_n512,25,robust,43,tnp_minus_same_subset_raw,4.296875
thubenchmark,tsception,madry,fgsm,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-5.078125
thubenchmark,tsception,madry,fgsm,subset_n512,30,robust,43,tnp_minus_same_subset_raw,2.734375
thubenchmark,tsception,madry,pgd,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,tsception,madry,pgd,subset_n512,25,robust,43,tnp_minus_same_subset_raw,7.2265625
thubenchmark,tsception,madry,pgd,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-5.078125
thubenchmark,tsception,madry,pgd,subset_n512,30,robust,43,tnp_minus_same_subset_raw,6.0546875
thubenchmark,tsception,madry,cw,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,tsception,madry,cw,subset_n512,25,robust,43,tnp_minus_same_subset_raw,15.8203125
thubenchmark,tsception,madry,cw,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-5.078125
thubenchmark,tsception,madry,cw,subset_n512,30,robust,43,tnp_minus_same_subset_raw,10.9375
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,raw,clean,43,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,raw,robust,43,rpcf_minus_madry,-0.390625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,clean,43,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,robust,43,rpcf_minus_madry,2.34375
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,25,robust,43,tnp_minus_same_subset_raw,14.2578125
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,clean,43,rpcf_minus_madry,2.5390625
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,robust,43,rpcf_minus_madry,1.953125
thubenchmark,tsception,rpcf_at,autoattack,subset_n512,30,robust,43,tnp_minus_same_subset_raw,12.3046875
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,raw,clean,43,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,raw,robust,43,rpcf_minus_madry,-3.3203125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,clean,43,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,robust,43,rpcf_minus_madry,-1.171875
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,25,robust,43,tnp_minus_same_subset_raw,6.4453125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,clean,43,rpcf_minus_madry,2.5390625
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,robust,43,rpcf_minus_madry,-0.78125
thubenchmark,tsception,rpcf_at,fgsm,subset_n512,30,robust,43,tnp_minus_same_subset_raw,5.2734375
thubenchmark,tsception,rpcf_at,pgd,subset_n512,raw,clean,43,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,raw,robust,43,rpcf_minus_madry,-3.515625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,clean,43,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,robust,43,rpcf_minus_madry,-0.78125
thubenchmark,tsception,rpcf_at,pgd,subset_n512,25,robust,43,tnp_minus_same_subset_raw,9.9609375
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,clean,43,rpcf_minus_madry,2.5390625
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,robust,43,rpcf_minus_madry,-1.3671875
thubenchmark,tsception,rpcf_at,pgd,subset_n512,30,robust,43,tnp_minus_same_subset_raw,8.203125
thubenchmark,tsception,rpcf_at,cw,subset_n512,raw,clean,43,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,cw,subset_n512,raw,robust,43,rpcf_minus_madry,0.5859375
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,clean,43,rpcf_minus_madry,0.390625
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.4921875
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,robust,43,rpcf_minus_madry,-0.9765625
thubenchmark,tsception,rpcf_at,cw,subset_n512,25,robust,43,tnp_minus_same_subset_raw,14.2578125
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,clean,43,rpcf_minus_madry,2.5390625
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-2.9296875
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,robust,43,rpcf_minus_madry,-0.1953125
thubenchmark,tsception,rpcf_at,cw,subset_n512,30,robust,43,tnp_minus_same_subset_raw,10.15625
thubenchmark,tsception,madry,autoattack,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,madry,autoattack,subset_n512,25,robust,44,tnp_minus_same_subset_raw,13.8671875
thubenchmark,tsception,madry,autoattack,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-3.125
thubenchmark,tsception,madry,autoattack,subset_n512,30,robust,44,tnp_minus_same_subset_raw,13.0859375
thubenchmark,tsception,madry,fgsm,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,madry,fgsm,subset_n512,25,robust,44,tnp_minus_same_subset_raw,2.734375
thubenchmark,tsception,madry,fgsm,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-3.125
thubenchmark,tsception,madry,fgsm,subset_n512,30,robust,44,tnp_minus_same_subset_raw,3.7109375
thubenchmark,tsception,madry,pgd,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,madry,pgd,subset_n512,25,robust,44,tnp_minus_same_subset_raw,8.3984375
thubenchmark,tsception,madry,pgd,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-3.125
thubenchmark,tsception,madry,pgd,subset_n512,30,robust,44,tnp_minus_same_subset_raw,8.0078125
thubenchmark,tsception,madry,cw,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-4.1015625
thubenchmark,tsception,madry,cw,subset_n512,25,robust,44,tnp_minus_same_subset_raw,17.578125
thubenchmark,tsception,madry,cw,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-3.125
thubenchmark,tsception,madry,cw,subset_n512,30,robust,44,tnp_minus_same_subset_raw,11.1328125
