task_id,kind,dataset,model,seed,method,attack,returncode,elapsed_seconds,physical_gpu,actual_batch_size,actual_cache_attack_batch_size,actual_rpcf_batch_size,actual_rpcf_eval_batch_size,status,output_exists,artifact
attack_seediv_tcnet_seed44_ea_forward_pgd,attack,seediv,tcnet,44,ea_forward,pgd,0,863.4098587036133,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_ea_forward_pgd.pth
attack_seediv_tcnet_seed44_ea_forward_cw,attack,seediv,tcnet,44,ea_forward,cw,0,504.87639808654785,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_ea_forward_cw.pth
attack_seediv_tcnet_seed44_rpcf_at_autoattack,attack,seediv,tcnet,44,rpcf_at,autoattack,0,22208.04365515709,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_rpcf_at_autoattack.pth
attack_seediv_tcnet_seed44_rpcf_at_fgsm,attack,seediv,tcnet,44,rpcf_at,fgsm,0,410.8433403968811,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_rpcf_at_fgsm.pth
attack_seediv_tcnet_seed44_rpcf_at_pgd,attack,seediv,tcnet,44,rpcf_at,pgd,0,1315.9147357940674,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_rpcf_at_pgd.pth
attack_seediv_tcnet_seed44_rpcf_at_cw,attack,seediv,tcnet,44,rpcf_at,cw,0,1235.3525383472443,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_rpcf_at_cw.pth
attack_seediv_tcnet_seed45_madry_autoattack,attack,seediv,tcnet,45,madry,autoattack,0,21527.23124217987,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_madry_autoattack.pth
attack_seediv_tcnet_seed45_madry_fgsm,attack,seediv,tcnet,45,madry,fgsm,0,486.2208092212677,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_madry_fgsm.pth
attack_seediv_tcnet_seed45_madry_pgd,attack,seediv,tcnet,45,madry,pgd,0,1237.1901757717133,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_madry_pgd.pth
attack_seediv_tcnet_seed45_madry_cw,attack,seediv,tcnet,45,madry,cw,0,542.5146901607513,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_madry_cw.pth
attack_seediv_tcnet_seed45_trades_autoattack,attack,seediv,tcnet,45,trades,autoattack,0,602.8929901123047,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_trades_autoattack.pth
attack_seediv_tcnet_seed45_trades_fgsm,attack,seediv,tcnet,45,trades,fgsm,0,324.570152759552,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_trades_fgsm.pth
attack_seediv_tcnet_seed45_trades_pgd,attack,seediv,tcnet,45,trades,pgd,0,681.1807208061218,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_trades_pgd.pth
attack_seediv_tcnet_seed45_trades_cw,attack,seediv,tcnet,45,trades,cw,0,372.44764971733093,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_trades_cw.pth
attack_seediv_tcnet_seed45_fbf_autoattack,attack,seediv,tcnet,45,fbf,autoattack,0,10128.747136116028,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_fbf_autoattack.pth
attack_seediv_tcnet_seed45_fbf_fgsm,attack,seediv,tcnet,45,fbf,fgsm,0,164.18193244934082,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_fbf_fgsm.pth
attack_seediv_tcnet_seed45_fbf_pgd,attack,seediv,tcnet,45,fbf,pgd,0,864.8281664848328,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_fbf_pgd.pth
attack_seediv_tcnet_seed45_fbf_cw,attack,seediv,tcnet,45,fbf,cw,0,380.41595578193665,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_fbf_cw.pth
attack_seediv_tcnet_seed45_ea_forward_autoattack,attack,seediv,tcnet,45,ea_forward,autoattack,0,7560.94517827034,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_ea_forward_autoattack.pth
attack_seediv_tcnet_seed45_ea_forward_fgsm,attack,seediv,tcnet,45,ea_forward,fgsm,0,688.2804479598999,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_ea_forward_fgsm.pth
attack_seediv_tcnet_seed45_ea_forward_pgd,attack,seediv,tcnet,45,ea_forward,pgd,0,879.3274762630463,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_ea_forward_pgd.pth
attack_seediv_tcnet_seed45_ea_forward_cw,attack,seediv,tcnet,45,ea_forward,cw,0,482.86684679985046,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_ea_forward_cw.pth
attack_seediv_tcnet_seed45_rpcf_at_autoattack,attack,seediv,tcnet,45,rpcf_at,autoattack,0,23212.21453976631,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_rpcf_at_autoattack.pth
attack_seediv_tcnet_seed45_rpcf_at_fgsm,attack,seediv,tcnet,45,rpcf_at,fgsm,0,474.98212814331055,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_rpcf_at_fgsm.pth
attack_seediv_tcnet_seed45_rpcf_at_pgd,attack,seediv,tcnet,45,rpcf_at,pgd,0,1562.8937919139862,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_rpcf_at_pgd.pth
attack_seediv_tcnet_seed45_rpcf_at_cw,attack,seediv,tcnet,45,rpcf_at,cw,0,717.0154182910919,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed45_rpcf_at_cw.pth
attack_seediv_tcnet_seed46_madry_autoattack,attack,seediv,tcnet,46,madry,autoattack,0,22860.254561424255,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_madry_autoattack.pth
attack_seediv_tcnet_seed46_madry_fgsm,attack,seediv,tcnet,46,madry,fgsm,0,190.237398147583,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_madry_fgsm.pth
attack_seediv_tcnet_seed46_madry_pgd,attack,seediv,tcnet,46,madry,pgd,0,696.8289465904236,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_madry_pgd.pth
attack_seediv_tcnet_seed46_madry_cw,attack,seediv,tcnet,46,madry,cw,0,587.2541100978851,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_madry_cw.pth
attack_seediv_tcnet_seed46_trades_autoattack,attack,seediv,tcnet,46,trades,autoattack,0,560.924646615982,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_trades_autoattack.pth
attack_seediv_tcnet_seed46_trades_fgsm,attack,seediv,tcnet,46,trades,fgsm,0,234.2323112487793,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_trades_fgsm.pth
attack_seediv_tcnet_seed46_trades_pgd,attack,seediv,tcnet,46,trades,pgd,0,683.3033661842346,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_trades_pgd.pth
attack_seediv_tcnet_seed46_trades_cw,attack,seediv,tcnet,46,trades,cw,0,478.9236686229706,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_trades_cw.pth
attack_seediv_tcnet_seed46_fbf_autoattack,attack,seediv,tcnet,46,fbf,autoattack,0,9802.56052494049,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_fbf_autoattack.pth
attack_seediv_tcnet_seed46_fbf_fgsm,attack,seediv,tcnet,46,fbf,fgsm,0,166.34947228431702,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_fbf_fgsm.pth
attack_seediv_tcnet_seed46_fbf_pgd,attack,seediv,tcnet,46,fbf,pgd,0,1253.1943273544312,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_fbf_pgd.pth
attack_seediv_tcnet_seed46_fbf_cw,attack,seediv,tcnet,46,fbf,cw,0,376.33870553970337,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_fbf_cw.pth
attack_seediv_tcnet_seed46_ea_forward_autoattack,attack,seediv,tcnet,46,ea_forward,autoattack,0,6328.2867386341095,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_ea_forward_autoattack.pth
attack_seediv_tcnet_seed46_ea_forward_fgsm,attack,seediv,tcnet,46,ea_forward,fgsm,0,188.29794144630432,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_ea_forward_fgsm.pth
attack_seediv_tcnet_seed46_ea_forward_pgd,attack,seediv,tcnet,46,ea_forward,pgd,0,851.3256733417511,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_ea_forward_pgd.pth
attack_seediv_tcnet_seed46_ea_forward_cw,attack,seediv,tcnet,46,ea_forward,cw,0,430.74214220046997,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_ea_forward_cw.pth
attack_seediv_tcnet_seed46_rpcf_at_autoattack,attack,seediv,tcnet,46,rpcf_at,autoattack,0,22273.855038642883,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_rpcf_at_autoattack.pth
attack_seediv_tcnet_seed46_rpcf_at_fgsm,attack,seediv,tcnet,46,rpcf_at,fgsm,0,464.91249108314514,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_rpcf_at_fgsm.pth
attack_seediv_tcnet_seed46_rpcf_at_pgd,attack,seediv,tcnet,46,rpcf_at,pgd,0,1360.9667611122131,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_rpcf_at_pgd.pth
attack_seediv_tcnet_seed46_rpcf_at_cw,attack,seediv,tcnet,46,rpcf_at,cw,0,592.8931396007538,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed46_rpcf_at_cw.pth
attack_bciciv2a_eegnet_seed42_madry_autoattack,attack,bciciv2a,eegnet,42,madry,autoattack,0,2151.1461310386658,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_madry_autoattack.pth
attack_bciciv2a_eegnet_seed42_madry_fgsm,attack,bciciv2a,eegnet,42,madry,fgsm,0,30.056870698928833,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_madry_fgsm.pth
attack_bciciv2a_eegnet_seed42_madry_pgd,attack,bciciv2a,eegnet,42,madry,pgd,0,54.05142021179199,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_madry_pgd.pth
attack_bciciv2a_eegnet_seed42_madry_cw,attack,bciciv2a,eegnet,42,madry,cw,0,42.07310247421265,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_madry_cw.pth
attack_bciciv2a_eegnet_seed42_trades_autoattack,attack,bciciv2a,eegnet,42,trades,autoattack,0,1505.1670372486115,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_trades_autoattack.pth
attack_bciciv2a_eegnet_seed42_trades_fgsm,attack,bciciv2a,eegnet,42,trades,fgsm,0,72.13641357421875,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_trades_fgsm.pth
attack_bciciv2a_eegnet_seed42_trades_pgd,attack,bciciv2a,eegnet,42,trades,pgd,0,50.071409940719604,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_trades_pgd.pth
attack_bciciv2a_eegnet_seed42_trades_cw,attack,bciciv2a,eegnet,42,trades,cw,0,58.10617446899414,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_trades_cw.pth
attack_bciciv2a_eegnet_seed42_fbf_autoattack,attack,bciciv2a,eegnet,42,fbf,autoattack,0,556.4302763938904,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_fbf_autoattack.pth
attack_bciciv2a_eegnet_seed42_fbf_fgsm,attack,bciciv2a,eegnet,42,fbf,fgsm,0,32.06119394302368,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_fbf_fgsm.pth
attack_bciciv2a_eegnet_seed42_fbf_pgd,attack,bciciv2a,eegnet,42,fbf,pgd,0,56.04801917076111,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_fbf_pgd.pth
attack_bciciv2a_eegnet_seed42_fbf_cw,attack,bciciv2a,eegnet,42,fbf,cw,0,56.07267236709595,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_fbf_cw.pth
attack_bciciv2a_eegnet_seed42_ea_forward_autoattack,attack,bciciv2a,eegnet,42,ea_forward,autoattack,0,38.06615400314331,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_ea_forward_autoattack.pth
attack_bciciv2a_eegnet_seed42_ea_forward_fgsm,attack,bciciv2a,eegnet,42,ea_forward,fgsm,0,24.019734382629395,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_ea_forward_fgsm.pth
attack_bciciv2a_eegnet_seed42_ea_forward_pgd,attack,bciciv2a,eegnet,42,ea_forward,pgd,0,54.0440468788147,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_ea_forward_pgd.pth
attack_bciciv2a_eegnet_seed42_ea_forward_cw,attack,bciciv2a,eegnet,42,ea_forward,cw,0,38.08495855331421,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_ea_forward_cw.pth
attack_bciciv2a_eegnet_seed42_rpcf_at_autoattack,attack,bciciv2a,eegnet,42,rpcf_at,autoattack,0,637.6662933826447,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_rpcf_at_autoattack.pth
attack_bciciv2a_eegnet_seed42_rpcf_at_fgsm,attack,bciciv2a,eegnet,42,rpcf_at,fgsm,0,114.22463631629944,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_rpcf_at_fgsm.pth
attack_bciciv2a_eegnet_seed42_rpcf_at_pgd,attack,bciciv2a,eegnet,42,rpcf_at,pgd,0,94.33995580673218,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_rpcf_at_pgd.pth
attack_bciciv2a_eegnet_seed42_rpcf_at_cw,attack,bciciv2a,eegnet,42,rpcf_at,cw,0,82.32613945007324,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed42_rpcf_at_cw.pth
attack_bciciv2a_eegnet_seed43_madry_autoattack,attack,bciciv2a,eegnet,43,madry,autoattack,0,2422.9981319904327,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_madry_autoattack.pth
attack_bciciv2a_eegnet_seed43_madry_fgsm,attack,bciciv2a,eegnet,43,madry,fgsm,0,42.192408323287964,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_madry_fgsm.pth
attack_bciciv2a_eegnet_seed43_madry_pgd,attack,bciciv2a,eegnet,43,madry,pgd,0,82.4250545501709,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_madry_pgd.pth
attack_bciciv2a_eegnet_seed43_madry_cw,attack,bciciv2a,eegnet,43,madry,cw,0,78.3003978729248,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_madry_cw.pth
attack_bciciv2a_eegnet_seed43_trades_autoattack,attack,bciciv2a,eegnet,43,trades,autoattack,0,1079.3878083229065,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_trades_autoattack.pth
attack_bciciv2a_eegnet_seed43_trades_fgsm,attack,bciciv2a,eegnet,43,trades,fgsm,0,56.20575308799744,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_trades_fgsm.pth
attack_bciciv2a_eegnet_seed43_trades_pgd,attack,bciciv2a,eegnet,43,trades,pgd,0,80.25210618972778,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_trades_pgd.pth
attack_bciciv2a_eegnet_seed43_trades_cw,attack,bciciv2a,eegnet,43,trades,cw,0,102.24186420440674,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_trades_cw.pth
attack_bciciv2a_eegnet_seed43_fbf_autoattack,attack,bciciv2a,eegnet,43,fbf,autoattack,0,1827.6181724071503,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_fbf_autoattack.pth
attack_bciciv2a_eegnet_seed43_fbf_fgsm,attack,bciciv2a,eegnet,43,fbf,fgsm,0,44.07537007331848,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_fbf_fgsm.pth
attack_bciciv2a_eegnet_seed43_fbf_pgd,attack,bciciv2a,eegnet,43,fbf,pgd,0,66.10215544700623,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_fbf_pgd.pth
attack_bciciv2a_eegnet_seed43_fbf_cw,attack,bciciv2a,eegnet,43,fbf,cw,0,66.1043062210083,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_fbf_cw.pth
attack_bciciv2a_eegnet_seed43_ea_forward_autoattack,attack,bciciv2a,eegnet,43,ea_forward,autoattack,0,24.017988681793213,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_ea_forward_autoattack.pth
attack_bciciv2a_eegnet_seed43_ea_forward_fgsm,attack,bciciv2a,eegnet,43,ea_forward,fgsm,0,26.020129203796387,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_ea_forward_fgsm.pth
attack_bciciv2a_eegnet_seed43_ea_forward_pgd,attack,bciciv2a,eegnet,43,ea_forward,pgd,0,48.041006326675415,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_ea_forward_pgd.pth
attack_bciciv2a_eegnet_seed43_ea_forward_cw,attack,bciciv2a,eegnet,43,ea_forward,cw,0,40.082587480545044,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_ea_forward_cw.pth
attack_bciciv2a_eegnet_seed43_rpcf_at_autoattack,attack,bciciv2a,eegnet,43,rpcf_at,autoattack,0,541.2201828956604,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_rpcf_at_autoattack.pth
attack_bciciv2a_eegnet_seed43_rpcf_at_fgsm,attack,bciciv2a,eegnet,43,rpcf_at,fgsm,0,30.19912600517273,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_rpcf_at_fgsm.pth
attack_bciciv2a_eegnet_seed43_rpcf_at_pgd,attack,bciciv2a,eegnet,43,rpcf_at,pgd,0,58.26973748207092,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_rpcf_at_pgd.pth
attack_bciciv2a_eegnet_seed43_rpcf_at_cw,attack,bciciv2a,eegnet,43,rpcf_at,cw,0,50.18300104141235,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed43_rpcf_at_cw.pth
attack_bciciv2a_eegnet_seed44_madry_autoattack,attack,bciciv2a,eegnet,44,madry,autoattack,0,2257.3542351722717,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed44_madry_autoattack.pth
attack_bciciv2a_eegnet_seed44_madry_fgsm,attack,bciciv2a,eegnet,44,madry,fgsm,0,58.05815672874451,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed44_madry_fgsm.pth
attack_bciciv2a_eegnet_seed44_madry_pgd,attack,bciciv2a,eegnet,44,madry,pgd,0,72.11513876914978,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed44_madry_pgd.pth
attack_bciciv2a_eegnet_seed44_madry_cw,attack,bciciv2a,eegnet,44,madry,cw,0,44.06819248199463,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed44_madry_cw.pth
attack_bciciv2a_eegnet_seed44_trades_autoattack,attack,bciciv2a,eegnet,44,trades,autoattack,0,338.59554958343506,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed44_trades_autoattack.pth
attack_bciciv2a_eegnet_seed44_trades_fgsm,attack,bciciv2a,eegnet,44,trades,fgsm,0,32.04344987869263,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed44_trades_fgsm.pth
attack_bciciv2a_eegnet_seed44_trades_pgd,attack,bciciv2a,eegnet,44,trades,pgd,0,52.05565810203552,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed44_trades_pgd.pth
attack_bciciv2a_eegnet_seed44_trades_cw,attack,bciciv2a,eegnet,44,trades,cw,0,58.078123331069946,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/bciciv2a_eegnet_seed44_trades_cw.pth
